,0,1,2,3
2461,ENSG00000101189.7,MRGBP,protein_coding,2911
2462,ENSG00000101190.13,TCFL5,protein_coding,1425
2463,ENSG00000101191.17,DIDO1,protein_coding,5470
2464,ENSG00000101193.8,GID8,protein_coding,11289
2465,ENSG00000101194.18,SLC17A9,protein_coding,5397
2466,ENSG00000101197.13,BIRC7,protein_coding,48
2467,ENSG00000101198.15,NKAIN4,protein_coding,18
2468,ENSG00000101199.13,ARFGAP1,protein_coding,10541
2469,ENSG00000101200.5,AVP,protein_coding,0
2470,ENSG00000101203.16,COL20A1,protein_coding,1
2471,ENSG00000101204.18,CHRNA4,protein_coding,0
2472,ENSG00000101210.13,EEF1A2,protein_coding,24660
2473,ENSG00000101213.7,PTK6,protein_coding,2808
2474,ENSG00000101216.11,GMEB2,protein_coding,2942
2475,ENSG00000101220.18,C20orf27,protein_coding,2099
2476,ENSG00000101222.12,SPEF1,protein_coding,443
2477,ENSG00000101224.17,CDC25B,protein_coding,7474
2478,ENSG00000101230.6,ISM1,protein_coding,503
2479,ENSG00000101236.17,RNF24,protein_coding,5549
2480,ENSG00000101246.20,ARFRP1,protein_coding,2882
2481,ENSG00000101247.18,NDUFAF5,protein_coding,809
2482,ENSG00000101251.13,SEL1L2,protein_coding,1
2483,ENSG00000101255.11,TRIB3,protein_coding,4473
2484,ENSG00000101265.16,RASSF2,protein_coding,2262
2485,ENSG00000101266.19,CSNK2A1,protein_coding,15396
2486,ENSG00000101276.18,SLC52A3,protein_coding,1273
2487,ENSG00000101278.6,RPS10P5,processed_pseudogene,11
2488,ENSG00000101280.8,ANGPT4,protein_coding,16
2489,ENSG00000101282.9,RSPO4,protein_coding,22
2490,ENSG00000101290.14,CDS2,protein_coding,5008
2491,ENSG00000101292.8,PROKR2,protein_coding,0
2492,ENSG00000101294.18,HM13,protein_coding,24598
2493,ENSG00000101298.15,SNPH,protein_coding,740
2494,ENSG00000101306.11,MYLK2,protein_coding,21
2495,ENSG00000101307.16,SIRPB1,protein_coding,456
2496,ENSG00000101310.17,SEC23B,protein_coding,13426
2497,ENSG00000101311.16,FERMT1,protein_coding,7263
2498,ENSG00000101323.5,HAO1,protein_coding,247
2499,ENSG00000101327.9,PDYN,protein_coding,0
2500,ENSG00000101331.17,CCM2L,protein_coding,86
2501,ENSG00000101333.17,PLCB4,protein_coding,881
2502,ENSG00000101335.10,MYL9,protein_coding,10845
2503,ENSG00000101336.17,HCK,protein_coding,985
2504,ENSG00000101337.16,TM9SF4,protein_coding,16561
2505,ENSG00000101342.10,TLDC2,protein_coding,99
2506,ENSG00000101343.15,CRNKL1,protein_coding,4559
2507,ENSG00000101346.14,POFUT1,protein_coding,5203
2508,ENSG00000101347.10,SAMHD1,protein_coding,6220
2509,ENSG00000101349.17,PAK5,protein_coding,3
2510,ENSG00000101350.8,KIF3B,protein_coding,10632
2511,ENSG00000101353.15,MROH8,protein_coding,70
2512,ENSG00000101361.17,NOP56,protein_coding,10241
2513,ENSG00000101363.12,MANBAL,protein_coding,5293
2514,ENSG00000101365.21,IDH3B,protein_coding,4878
2515,ENSG00000101367.9,MAPRE1,protein_coding,14216
2516,ENSG00000101384.12,JAG1,protein_coding,3634
2517,ENSG00000101391.21,CDK5RAP1,protein_coding,2535
2518,ENSG00000101400.6,SNTA1,protein_coding,1810
2519,ENSG00000101405.3,OXT,protein_coding,0
2520,ENSG00000101407.13,TTI1,protein_coding,3853
2521,ENSG00000101412.13,E2F1,protein_coding,2585
2522,ENSG00000101413.12,RPRD1B,protein_coding,6183
2523,ENSG00000101417.12,PXMP4,protein_coding,1066
2524,ENSG00000101421.4,CHMP4B,protein_coding,25517
2525,ENSG00000101425.14,BPI,protein_coding,1
2526,ENSG00000101435.5,CST9L,protein_coding,0
2527,ENSG00000101438.4,SLC32A1,protein_coding,1
2528,ENSG00000101439.9,CST3,protein_coding,28900
2529,ENSG00000101440.9,ASIP,protein_coding,4
2530,ENSG00000101441.4,CST4,protein_coding,15
2531,ENSG00000101442.10,ACTR5,protein_coding,1126
2532,ENSG00000101443.18,WFDC2,protein_coding,15453
2533,ENSG00000101444.13,AHCY,protein_coding,9171
2534,ENSG00000101445.10,PPP1R16B,protein_coding,577
2535,ENSG00000101446.8,SPINT3,protein_coding,0
2536,ENSG00000101447.15,FAM83D,protein_coding,2163
2537,ENSG00000101448.14,EPPIN,protein_coding,48
2538,ENSG00000101452.15,DHX35,protein_coding,1080
2539,ENSG00000101457.13,DNTTIP1,protein_coding,5187
2540,ENSG00000101460.13,MAP1LC3A,protein_coding,482
2541,ENSG00000101463.6,SYNDIG1,protein_coding,36
2542,ENSG00000101464.11,PIGU,protein_coding,4915
2543,ENSG00000101470.10,TNNC2,protein_coding,102
2544,ENSG00000101473.17,ACOT8,protein_coding,1468
2545,ENSG00000101474.12,APMAP,protein_coding,18522
2546,ENSG00000101489.20,CELF4,protein_coding,23
2547,ENSG00000101493.11,ZNF516,protein_coding,4337
2548,ENSG00000101542.10,CDH20,protein_coding,1
2549,ENSG00000101544.9,ADNP2,protein_coding,3001
2550,ENSG00000101546.13,RBFA,protein_coding,851
2551,ENSG00000101557.15,USP14,protein_coding,8705
2552,ENSG00000101558.14,VAPA,protein_coding,24532
2553,ENSG00000101574.15,METTL4,protein_coding,912
2554,ENSG00000101577.10,LPIN2,protein_coding,11438
2555,ENSG00000101596.16,SMCHD1,protein_coding,3649
2556,ENSG00000101605.13,MYOM1,protein_coding,231
2557,ENSG00000101608.13,MYL12A,protein_coding,21213
2558,ENSG00000101624.11,CEP76,protein_coding,419
2559,ENSG00000101638.14,ST8SIA5,protein_coding,63
2560,ENSG00000101639.18,CEP192,protein_coding,1313
2561,ENSG00000101654.18,RNMT,protein_coding,3374
2562,ENSG00000101665.9,SMAD7,protein_coding,3673
2563,ENSG00000101670.12,LIPG,protein_coding,858
2564,ENSG00000101680.15,LAMA1,protein_coding,186
2565,ENSG00000101695.9,RNF125,protein_coding,591
2566,ENSG00000101745.17,ANKRD12,protein_coding,3144
2567,ENSG00000101746.15,NOL4,protein_coding,22
2568,ENSG00000101751.10,POLI,protein_coding,1006
2569,ENSG00000101752.12,MIB1,protein_coding,6962
2570,ENSG00000101773.19,RBBP8,protein_coding,4765
2571,ENSG00000101782.15,RIOK3,protein_coding,7167
2572,ENSG00000101811.14,CSTF2,protein_coding,1631
2573,ENSG00000101812.14,H2BW2,protein_coding,0
2574,ENSG00000101825.8,MXRA5,protein_coding,4568
2575,ENSG00000101842.14,VSIG1,protein_coding,271
2576,ENSG00000101843.19,PSMD10,protein_coding,4099
2577,ENSG00000101844.18,ATG4A,protein_coding,1265
2578,ENSG00000101846.8,STS,protein_coding,1373
2579,ENSG00000101849.17,TBL1X,protein_coding,8681
2580,ENSG00000101850.13,GPR143,protein_coding,369
2581,ENSG00000101856.10,PGRMC1,protein_coding,11875
2582,ENSG00000101868.13,POLA1,protein_coding,1518
2583,ENSG00000101871.16,MID1,protein_coding,2410
2584,ENSG00000101882.10,NKAP,protein_coding,1275
2585,ENSG00000101883.5,RHOXF1,protein_coding,1
2586,ENSG00000101888.12,NXT2,protein_coding,1333
2587,ENSG00000101890.5,GUCY2F,protein_coding,1
2588,ENSG00000101892.12,ATP1B4,protein_coding,0
2589,ENSG00000101898.6,MCTS2P,protein_coding,0
2590,ENSG00000101901.12,ALG13,protein_coding,1224
2591,ENSG00000101911.13,PRPS2,protein_coding,4326
2592,ENSG00000101916.12,TLR8,protein_coding,215
2593,ENSG00000101928.13,MOSPD1,protein_coding,1102
2594,ENSG00000101935.10,AMMECR1,protein_coding,1766
2595,ENSG00000101938.15,CHRDL1,protein_coding,278
2596,ENSG00000101940.18,WDR13,protein_coding,4386
2597,ENSG00000101945.17,SUV39H1,protein_coding,622
2598,ENSG00000101951.17,PAGE4,protein_coding,0
2599,ENSG00000101955.15,SRPX,protein_coding,248
2600,ENSG00000101958.14,GLRA2,protein_coding,0
2601,ENSG00000101966.13,XIAP,protein_coding,7556
2602,ENSG00000101972.19,STAG2,protein_coding,8950
2603,ENSG00000101974.14,ATP11C,protein_coding,1607
2604,ENSG00000101977.21,MCF2,protein_coding,9
2605,ENSG00000101981.12,F9,protein_coding,0
2606,ENSG00000101986.12,ABCD1,protein_coding,1256
2607,ENSG00000101997.13,CCDC22,protein_coding,1555
2608,ENSG00000102001.13,CACNA1F,protein_coding,32
2609,ENSG00000102003.11,SYP,protein_coding,67
2610,ENSG00000102007.11,PLP2,protein_coding,3979
2611,ENSG00000102010.15,BMX,protein_coding,34
2612,ENSG00000102021.11,LUZP4,protein_coding,0
2613,ENSG00000102024.18,PLS3,protein_coding,19136
2614,ENSG00000102030.16,NAA10,protein_coding,1021
2615,ENSG00000102032.13,RENBP,protein_coding,479
2616,ENSG00000102034.17,ELF4,protein_coding,3857
2617,ENSG00000102038.16,SMARCA1,protein_coding,9360
2618,ENSG00000102043.16,MTMR8,protein_coding,40
2619,ENSG00000102048.16,ASB9,protein_coding,518
2620,ENSG00000102053.12,ZC3H12B,protein_coding,144
2621,ENSG00000102054.18,RBBP7,protein_coding,7816
2622,ENSG00000102055.7,PPP1R2C,protein_coding,0
2623,ENSG00000102057.10,KCND1,protein_coding,714
2624,ENSG00000102076.10,OPN1LW,protein_coding,0
2625,ENSG00000102078.16,SLC25A14,protein_coding,677
2626,ENSG00000102081.15,FMR1,protein_coding,4196
2627,ENSG00000102096.9,PIM2,protein_coding,3504
2628,ENSG00000102098.19,SCML2,protein_coding,56
2629,ENSG00000102100.16,SLC35A2,protein_coding,8055
2630,ENSG00000102103.17,PQBP1,protein_coding,3049
2631,ENSG00000102104.9,RS1,protein_coding,6
2632,ENSG00000102109.9,PCSK1N,protein_coding,213
2633,ENSG00000102119.11,EMD,protein_coding,2905
2634,ENSG00000102125.16,TAZ,protein_coding,1004
2635,ENSG00000102128.8,RAB40AL,protein_coding,1
2636,ENSG00000102144.15,PGK1,protein_coding,50531
2637,ENSG00000102145.15,GATA1,protein_coding,8
2638,ENSG00000102158.20,MAGT1,protein_coding,9060
2639,ENSG00000102172.16,SMS,protein_coding,9878
2640,ENSG00000102174.9,PHEX,protein_coding,417
2641,ENSG00000102178.13,UBL4A,protein_coding,7077
2642,ENSG00000102181.21,CD99L2,protein_coding,9627
2643,ENSG00000102189.17,EEA1,protein_coding,2078
2644,ENSG00000102195.10,GPR50,protein_coding,3
2645,ENSG00000102218.6,RP2,protein_coding,1140
2646,ENSG00000102221.14,JADE3,protein_coding,2012
2647,ENSG00000102225.16,CDK16,protein_coding,7794
2648,ENSG00000102226.10,USP11,protein_coding,4865
2649,ENSG00000102230.14,PCYT1B,protein_coding,53
2650,ENSG00000102239.5,BRS3,protein_coding,0
2651,ENSG00000102241.12,HTATSF1,protein_coding,5863
2652,ENSG00000102243.13,VGLL1,protein_coding,32
2653,ENSG00000102245.8,CD40LG,protein_coding,26
2654,ENSG00000102265.12,TIMP1,protein_coding,28955
2655,ENSG00000102271.14,KLHL4,protein_coding,57
2656,ENSG00000102287.19,GABRE,protein_coding,1361
2657,ENSG00000102290.22,PCDH11X,protein_coding,1
2658,ENSG00000102302.8,FGD1,protein_coding,139
2659,ENSG00000102309.15,PIN4,protein_coding,692
2660,ENSG00000102312.23,PORCN,protein_coding,665
2661,ENSG00000102313.9,ITIH6,protein_coding,5
2662,ENSG00000102316.17,MAGED2,protein_coding,15991
2663,ENSG00000102317.18,RBM3,protein_coding,20024
2664,ENSG00000102349.18,KLF8,protein_coding,842
2665,ENSG00000102359.8,SRPX2,protein_coding,3120
2666,ENSG00000102362.15,SYTL4,protein_coding,210
2667,ENSG00000102383.14,ZDHHC15,protein_coding,48
2668,ENSG00000102384.13,CENPI,protein_coding,311
2669,ENSG00000102385.12,DRP2,protein_coding,139
2670,ENSG00000102387.16,TAF7L,protein_coding,20
2671,ENSG00000102390.11,PBDC1,protein_coding,1745
2672,ENSG00000102393.14,GLA,protein_coding,2607
2673,ENSG00000102401.20,ARMCX3,protein_coding,5032
2674,ENSG00000102409.10,BEX4,protein_coding,1505
2675,ENSG00000102445.20,RUBCNL,protein_coding,154
2676,ENSG00000102452.18,NALCN,protein_coding,90
2677,ENSG00000102466.16,FGF14,protein_coding,89
2678,ENSG00000102468.11,HTR2A,protein_coding,8
2679,ENSG00000102471.14,NDFIP2,protein_coding,2527
2680,ENSG00000102524.11,TNFSF13B,protein_coding,463
2681,ENSG00000102531.16,FNDC3A,protein_coding,7760
2682,ENSG00000102539.5,MLNR,protein_coding,4
2683,ENSG00000102543.14,CDADC1,protein_coding,283
2684,ENSG00000102547.19,CAB39L,protein_coding,652
2685,ENSG00000102554.14,KLF5,protein_coding,13862
2686,ENSG00000102572.15,STK24,protein_coding,7478
2687,ENSG00000102575.13,ACP5,protein_coding,6295
2688,ENSG00000102580.15,DNAJC3,protein_coding,8820
2689,ENSG00000102595.20,UGGT2,protein_coding,1530
2690,ENSG00000102606.18,ARHGEF7,protein_coding,3259
2691,ENSG00000102678.7,FGF9,protein_coding,11
2692,ENSG00000102683.8,SGCG,protein_coding,11
2693,ENSG00000102699.6,PARP4,protein_coding,9958
2694,ENSG00000102710.20,SUPT20H,protein_coding,3601
2695,ENSG00000102738.8,MRPS31,protein_coding,661
2696,ENSG00000102743.15,SLC25A15,protein_coding,1085
2697,ENSG00000102753.10,KPNA3,protein_coding,4070
2698,ENSG00000102755.12,FLT1,protein_coding,5806
2699,ENSG00000102760.13,RGCC,protein_coding,2394
2700,ENSG00000102763.18,VWA8,protein_coding,1562
2701,ENSG00000102780.17,DGKH,protein_coding,1288
2702,ENSG00000102781.14,KATNAL1,protein_coding,1486
2703,ENSG00000102786.15,INTS6,protein_coding,3901
2704,ENSG00000102794.10,ACOD1,protein_coding,8
2705,ENSG00000102796.11,DHRS12,protein_coding,141
2706,ENSG00000102802.10,MEDAG,protein_coding,456
2707,ENSG00000102804.15,TSC22D1,protein_coding,18616
2708,ENSG00000102805.16,CLN5,protein_coding,308
2709,ENSG00000102837.7,OLFM4,protein_coding,4
2710,ENSG00000102854.16,MSLN,protein_coding,6920
2711,ENSG00000102858.13,MGRN1,protein_coding,14786
2712,ENSG00000102870.6,ZNF629,protein_coding,3777
2713,ENSG00000102871.16,TRADD,protein_coding,2255
2714,ENSG00000102878.17,HSF4,protein_coding,535
2715,ENSG00000102879.16,CORO1A,protein_coding,2866
2716,ENSG00000102882.12,MAPK3,protein_coding,8387
2717,ENSG00000102886.15,GDPD3,protein_coding,140
2718,ENSG00000102890.16,ELMO3,protein_coding,3443
2719,ENSG00000102891.4,MT4,protein_coding,0
2720,ENSG00000102893.16,PHKB,protein_coding,6891
2721,ENSG00000102897.10,LYRM1,protein_coding,1219
2722,ENSG00000102898.12,NUTF2,protein_coding,9102
2723,ENSG00000102900.13,NUP93,protein_coding,3538
2724,ENSG00000102901.13,CENPT,protein_coding,1079
2725,ENSG00000102904.15,TSNAXIP1,protein_coding,228
2726,ENSG00000102908.22,NFAT5,protein_coding,2900
2727,ENSG00000102910.14,LONP2,protein_coding,8944
2728,ENSG00000102921.8,N4BP1,protein_coding,5387
2729,ENSG00000102924.12,CBLN1,protein_coding,59
2730,ENSG00000102931.8,ARL2BP,protein_coding,1
2731,ENSG00000102934.10,PLLP,protein_coding,994
2732,ENSG00000102935.12,ZNF423,protein_coding,171
2733,ENSG00000102962.5,CCL22,protein_coding,247
2734,ENSG00000102967.12,DHODH,protein_coding,709
2735,ENSG00000102970.11,CCL17,protein_coding,64
2736,ENSG00000102974.16,CTCF,protein_coding,6280
2737,ENSG00000102977.17,ACD,protein_coding,1036
2738,ENSG00000102978.13,POLR2C,protein_coding,7888
2739,ENSG00000102981.10,PARD6A,protein_coding,249
2740,ENSG00000102984.15,ZNF821,protein_coding,153
2741,ENSG00000102996.5,MMP15,protein_coding,9526
2742,ENSG00000103005.12,USB1,protein_coding,5939
2743,ENSG00000103018.17,CYB5B,protein_coding,7060
2744,ENSG00000103021.9,CCDC113,protein_coding,2193
2745,ENSG00000103023.12,PRSS54,protein_coding,2
2746,ENSG00000103024.7,NME3,protein_coding,2790
2747,ENSG00000103034.14,NDRG4,protein_coding,238
2748,ENSG00000103035.11,PSMD7,protein_coding,3597
2749,ENSG00000103037.12,SETD6,protein_coding,1044
2750,ENSG00000103042.9,SLC38A7,protein_coding,2758
2751,ENSG00000103043.15,VAC14,protein_coding,3507
2752,ENSG00000103044.11,HAS3,protein_coding,2792
2753,ENSG00000103047.8,TANGO6,protein_coding,1033
2754,ENSG00000103051.20,COG4,protein_coding,5033
2755,ENSG00000103056.12,SMPD3,protein_coding,270
2756,ENSG00000103061.13,SLC7A6OS,protein_coding,248
2757,ENSG00000103064.15,SLC7A6,protein_coding,376
2758,ENSG00000103066.13,PLA2G15,protein_coding,1664
2759,ENSG00000103067.14,ESRP2,protein_coding,10025
2760,ENSG00000103089.9,FA2H,protein_coding,2419
2761,ENSG00000103091.15,WDR59,protein_coding,2828
2762,ENSG00000103111.15,MON1B,protein_coding,2391
2763,ENSG00000103121.9,CMC2,protein_coding,562
2764,ENSG00000103126.15,AXIN1,protein_coding,6878
2765,ENSG00000103145.11,HCFC1R1,protein_coding,2981
2766,ENSG00000103148.17,NPRL3,protein_coding,4822
2767,ENSG00000103150.7,MLYCD,protein_coding,526
2768,ENSG00000103152.12,MPG,protein_coding,1678
2769,ENSG00000103154.9,NECAB2,protein_coding,28
2770,ENSG00000103160.12,HSDL1,protein_coding,1336
2771,ENSG00000103168.17,TAF1C,protein_coding,1151
2772,ENSG00000103174.13,NAGPA,protein_coding,1756
2773,ENSG00000103175.11,WFDC1,protein_coding,518
2774,ENSG00000103184.12,SEC14L5,protein_coding,34
2775,ENSG00000103187.8,COTL1,protein_coding,5928
2776,ENSG00000103194.16,USP10,protein_coding,3983
2777,ENSG00000103196.12,CRISPLD2,protein_coding,2441
2778,ENSG00000103197.18,TSC2,protein_coding,6914
2779,ENSG00000103199.14,ZNF500,protein_coding,1450
2780,ENSG00000103200.6,AC069335.1,processed_pseudogene,0
2781,ENSG00000103202.13,NME4,protein_coding,31882
2782,ENSG00000103222.20,ABCC1,protein_coding,19815
2783,ENSG00000103226.19,NOMO3,protein_coding,1136
2784,ENSG00000103227.19,LMF1,protein_coding,1251
2785,ENSG00000103241.7,FOXF1,protein_coding,513
2786,ENSG00000103245.14,CIAO3,protein_coding,1839
2787,ENSG00000103248.19,MTHFSD,protein_coding,817
2788,ENSG00000103249.18,CLCN7,protein_coding,5410
2789,ENSG00000103253.19,HAGHL,protein_coding,352
2790,ENSG00000103254.10,ANTKMT,protein_coding,422
2791,ENSG00000103257.9,SLC7A5,protein_coding,10862
2792,ENSG00000103260.9,METRN,protein_coding,1262
2793,ENSG00000103264.18,FBXO31,protein_coding,1311
2794,ENSG00000103266.11,STUB1,protein_coding,1973
2795,ENSG00000103269.14,RHBDL1,protein_coding,303
2796,ENSG00000103274.11,NUBP1,protein_coding,681
2797,ENSG00000103275.21,UBE2I,protein_coding,6142
2798,ENSG00000103310.11,ZP2,protein_coding,4
2799,ENSG00000103313.13,MEFV,protein_coding,41
2800,ENSG00000103316.12,CRYM,protein_coding,959
2801,ENSG00000103319.12,EEF2K,protein_coding,3992
2802,ENSG00000103326.12,CAPN15,protein_coding,4325
2803,ENSG00000103335.22,PIEZO1,protein_coding,7056
2804,ENSG00000103342.13,GSPT1,protein_coding,17810
2805,ENSG00000103343.13,ZNF174,protein_coding,583
2806,ENSG00000103351.13,CLUAP1,protein_coding,1499
2807,ENSG00000103353.16,UBFD1,protein_coding,9025
2808,ENSG00000103355.13,PRSS33,protein_coding,1
2809,ENSG00000103356.18,EARS2,protein_coding,2410
2810,ENSG00000103363.15,ELOB,protein_coding,11940
2811,ENSG00000103365.15,GGA2,protein_coding,8922
2812,ENSG00000103375.11,AQP8,protein_coding,4
2813,ENSG00000103381.12,CPPED1,protein_coding,2493
2814,ENSG00000103404.14,USP31,protein_coding,1183
2815,ENSG00000103415.12,HMOX2,protein_coding,3491
2816,ENSG00000103423.14,DNAJA3,protein_coding,5515
2817,ENSG00000103426.12,CORO7-PAM16,protein_coding,0
2818,ENSG00000103429.11,BFAR,protein_coding,11026
2819,ENSG00000103449.12,SALL1,protein_coding,92
2820,ENSG00000103460.17,TOX3,protein_coding,2752
2821,ENSG00000103472.10,RRN3P2,lncRNA,5
2822,ENSG00000103479.16,RBL2,protein_coding,2682
2823,ENSG00000103485.19,QPRT,protein_coding,10908
2824,ENSG00000103489.12,XYLT1,protein_coding,1251
2825,ENSG00000103490.14,PYCARD,protein_coding,1003
2826,ENSG00000103494.15,RPGRIP1L,protein_coding,1452
2827,ENSG00000103495.14,MAZ,protein_coding,1349
2828,ENSG00000103496.15,STX4,protein_coding,3999
2829,ENSG00000103502.14,CDIPT,protein_coding,9423
2830,ENSG00000103507.14,BCKDK,protein_coding,4100
2831,ENSG00000103510.20,KAT8,protein_coding,2666
2832,ENSG00000103512.15,NOMO1,protein_coding,7846
2833,ENSG00000103522.16,IL21R,protein_coding,237
2834,ENSG00000103528.17,SYT17,protein_coding,1398
2835,ENSG00000103534.17,TMC5,protein_coding,10988
2836,ENSG00000103540.16,CCP110,protein_coding,2228
2837,ENSG00000103544.15,VPS35L,protein_coding,5815
2838,ENSG00000103546.18,SLC6A2,protein_coding,1
2839,ENSG00000103549.22,RNF40,protein_coding,6335
2840,ENSG00000103550.14,KNOP1,protein_coding,2015
2841,ENSG00000103569.10,AQP9,protein_coding,608
2842,ENSG00000103591.13,AAGAB,protein_coding,4435
2843,ENSG00000103599.20,IQCH,protein_coding,111
2844,ENSG00000103642.12,LACTB,protein_coding,1191
2845,ENSG00000103647.13,CORO2B,protein_coding,238
2846,ENSG00000103653.16,CSK,protein_coding,4913
2847,ENSG00000103657.14,HERC1,protein_coding,3125
2848,ENSG00000103671.10,TRIP4,protein_coding,1562
2849,ENSG00000103707.10,MTFMT,protein_coding,546
2850,ENSG00000103710.11,RASL12,protein_coding,363
2851,ENSG00000103723.16,AP3B2,protein_coding,75
2852,ENSG00000103740.10,ACSBG1,protein_coding,35
2853,ENSG00000103742.12,IGDCC4,protein_coding,62
2854,ENSG00000103769.10,RAB11A,protein_coding,13656
2855,ENSG00000103811.18,CTSH,protein_coding,13715
2856,ENSG00000103832.10,GOLGA8UP,unprocessed_pseudogene,2
2857,ENSG00000103852.13,TTC23,protein_coding,844
2858,ENSG00000103855.18,CD276,protein_coding,10532
2859,ENSG00000103876.13,FAH,protein_coding,2299
2860,ENSG00000103888.17,CEMIP,protein_coding,22167
2861,ENSG00000103932.12,RPAP1,protein_coding,2084
2862,ENSG00000103942.13,HOMER2,protein_coding,991
2863,ENSG00000103966.11,EHD4,protein_coding,4098
2864,ENSG00000103978.16,TMEM87A,protein_coding,5330
2865,ENSG00000103994.18,ZNF106,protein_coding,3432
2866,ENSG00000103995.14,CEP152,protein_coding,288
2867,ENSG00000104043.15,ATP8B4,protein_coding,121
2868,ENSG00000104044.16,OCA2,protein_coding,31
2869,ENSG00000104047.15,DTWD1,protein_coding,933
2870,ENSG00000104055.16,TGM5,protein_coding,3
2871,ENSG00000104059.4,FAM189A1,protein_coding,54
2872,ENSG00000104064.18,GABPB1,protein_coding,1836
2873,ENSG00000104067.17,TJP1,protein_coding,8254
2874,ENSG00000104081.14,BMF,protein_coding,1366
2875,ENSG00000104093.14,DMXL2,protein_coding,1154
2876,ENSG00000104112.9,SCG3,protein_coding,21
2877,ENSG00000104129.10,DNAJC17,protein_coding,681
2878,ENSG00000104131.13,EIF3J,protein_coding,4548
2879,ENSG00000104133.15,SPG11,protein_coding,4040
